Macrotrends Data Download

China Manufacturing Output 2004-2020


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Output, % of GDP, Growth Rate
date, Billions of US $, % of GDP, 
2004-12-31,625.22357299923,31.9751
2005-12-31,733.65616367475,32.0939
2006-12-31,893.1308316402,32.4523
2007-12-31,1149.7200253697,32.3834
2008-12-31,1475.6643861442,32.1194
2009-12-31,1611.9462496706,31.5962
2010-12-31,1924.3242611421,31.6128
2011-12-31,2421.3727462664,32.0648
2012-12-31,2690.0907751533,31.5286
2013-12-31,2935.340069079,30.671
2014-12-31,3184.2351141062,30.3964
2015-12-31,3202.505018065,28.9517
2016-12-31,3153.1176160734,28.0694
2017-12-31,3460.3257974788,28.1089
2018-12-31,3868.4582829504,27.841
2019-12-31,3896.3450292398,27.1657
