Macrotrends Data Download

U.K. Manufacturing Output 1990-2020


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Output, % of GDP, Growth Rate
date, Billions of US $, % of GDP, 
1990-12-31,182.24382173295,16.6711
1991-12-31,185.89896772487,16.267
1992-12-31,189.32437644788,16.0491
1993-12-31,166.47696835633,15.6848
1994-12-31,187.11915610652,16.4069
1995-12-31,208.49297774972,15.5408
1996-12-31,216.98751950078,15.3309
1997-12-31,236.19515389653,15.1497
1998-12-31,240.61609804571,14.5813
1999-12-31,234.89079436984,13.9617
2000-12-31,223.60871538811,13.4881
2001-12-31,206.87922844393,12.6127
2002-12-31,220.1139088729,12.3349
2003-12-31,240.8506122449,11.7315
2004-12-31,268.15818381545,11.095
2005-12-31,269.36545454546,10.6105
2006-12-31,278.3716651334,10.2578
2007-12-31,301.65266106443,9.728
2008-12-31,281.16544117647,9.6202
2009-12-31,220.65119177442,9.1522
2010-12-31,236.40896615384,9.5509
2011-12-31,251.70761309603,9.4651
2012-12-31,253.34296319692,9.3661
2013-12-31,266.94938843516,9.5817
2014-12-31,287.29716682872,9.3771
2015-12-31,272.37068429691,9.3004
2016-12-31,245.12631925572,9.098
2017-12-31,239.43291882305,8.9802
2018-12-31,252.86638636644,8.8394
2019-12-31,243.1146707867,8.5994
