Macrotrends Data Download

Russia Manufacturing Output 2002-2020


DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


, Output, % of GDP, Growth Rate
date, Billions of US $, % of GDP, 
2002-12-31,52.488868835726,15.1934
2003-12-31,61.829504535384,14.3673
2004-12-31,89.932097209302,15.2165
2005-12-31,119.7995913896,15.6802
2006-12-31,151.37253286014,15.2912
2007-12-31,196.44574685311,15.1146
2008-12-31,248.01676303369,14.9332
2009-12-31,157.69631014102,12.898
2010-12-31,195.42534791013,12.8155
2011-12-31,234.68677039267,11.4709
2012-12-31,252.0832658936,11.4153
2013-12-31,253.48578956752,11.0573
2014-12-31,233.42702892593,11.3356
2015-12-31,168.84011731427,12.383
2016-12-31,149.38764011131,11.7003
2017-12-31,193.82758339967,12.3128
2018-12-31,217.52349126119,13.0286
2019-12-31,222.54408856312,13.0918
